CODE,ESYMBOL,EXCHANGE,GUSHU,GUSHUBIJIAO,NAME,REPORTDATE,RN,SCSTC27,SHANGQIGUSHU,SHANGQISHIZHI,SHANGQISHULIANG,SHIZHI,SHULIANG,SHULIANGBIJIAO,SNAME,stockid
0600068,600068,CNSESH,31439520,-150336768,,2019-09-30,694,0.00682759,"18,178",1132466274.2399999900146,274,183292401.59999999807,31,-243,葛洲坝,600068
1000703,000703,CNSESZ,22782041,-122984721,,2019-09-30,695,0.00681638,"14,577",1991173968.92000002517495,230,296394353.4099999999,10,-220,恒逸石化,000703
0601001,601001,CNSESH,11408091,-34063050,,2019-09-30,696,0.00681609,"4,547",207803114.37000000133098,105,47913982.2,3,-102,大同煤业,601001
0600790,600790,CNSESH,9949716,-42759108,,2019-09-30,697,0.00678795,"5,271",191333031.119999996102998,63,34724508.840000004,1,-62,轻纺城,600790
1000543,000543,CNSESZ,12093418,-85396756,,2019-09-30,698,0.00675461,"9,749",459178719.54000000419294,189,52727302.479999997,6,-183,皖能电力,000543
1000799,000799,CNSESZ,2191000,-35901829,,2019-09-30,699,0.00674301,"3,809",961843932.25,69,86654050,9,-60,酒鬼酒,000799
1300058,300058,CNSESZ,16773902,-136904743,,2019-09-30,700,0.0067337,"15,368",656207814.1500000191786,195,99469238.85999999998,10,-185,蓝色光标,300058
0600883,600883,CNSESH,1588856,-1093447,,2019-09-30,701,0.00672993,268,19178466.45000000018,6,10391118.24,1,-5,博闻科技,600883
1000089,000089,CNSESZ,13667710,-47241987,,2019-09-30,702,0.00666467,"6,091",541487206.33000000041,145,150481487.1000000023,15,-130,深圳机场,000089
0600796,600796,CNSESH,1988852,-1130003,,2019-09-30,703,0.00659867,312,17184891.04999999995,5,10063591.119999999,1,-4,钱江生化,600796
1002457,002457,CNSESZ,2206190,-4891800,,2019-09-30,704,0.0065858,710,60048995.4,9,17450962.9000000004,2,-7,青龙管业,002457
1300130,300130,CNSESZ,3213334,-66422968,,2019-09-30,705,0.00656859,"6,964",1107217201.80000000815,162,52730810.9399999977,5,-157,新国都,300130
0600373,600373,CNSESH,8870357,-51192269,,2019-09-30,706,0.00654608,"6,006",754386582.5600000014334,284,115846862.4199999999,23,-261,中文传媒,600373
1000629,000629,CNSESZ,48658100,-119606311,,2019-09-30,707,0.00651851,"16,826",570416353.2899999997,102,145487719,1,-101,攀钢钒钛,000629
1300298,300298,CNSESZ,3621278,-19698402,,2019-09-30,708,0.00650971,"2,332",274705830.40000000939995,50,49249380.799999997,1,-49,三诺生物,300298
1002701,002701,CNSESZ,15705554,-143640935,,2019-09-30,709,0.00650222,"15,935",744148103.6300000046132,173,73973159.3399999999,11,-162,奥瑞金,002701
100981,00981,HKSE00,6762000,-73332500,,2019-09-30,710,0.00650048,"8,009",612966530.1399999598129,24,59774037.88000000038,6,-18,中芯国际,00981
0601918,601918,CNSESH,16680204,-9310450,,2019-09-30,711,0.00643889,"2,599",80051214.319999997,32,48372591.599999997,3,-29,新集能源,601918
1300437,300437,CNSESZ,1342756,-3114619,,2019-09-30,712,0.00643865,446,52864467.49999999780006,18,14985156.960000001,1,-17,清水源,300437
0601872,601872,CNSESH,34002691,-104216823,,2019-09-30,713,0.00641626,"13,822",602637081.039999996438,187,162192836.07,19,-168,招商轮船,601872
1002627,002627,CNSESZ,3394200,56213,,2019-09-30,714,0.00634412,334,25034902.5,14,26780238,1,-13,宜昌交运,002627
0600548,600548,CNSESH,9072467,-25348661,,2019-09-30,715,0.00632991,"3,442",323214391.92000000311906,101,94353656.8,26,-75,深高速,600548
0600757,600757,CNSESH,7681221,-50490336,,2019-09-30,716,0.00632982,"5,817",396148303.1699999935966,209,47316321.3599999989,9,-200,长江传媒,600757
1300320,300320,CNSESZ,3648068,-16739494,,2019-09-30,717,0.00631106,"2,039",92659602.4800000032,28,15449567.98,1,-27,海达股份,300320
0603626,603626,CNSESH,3026667,-1231021,,2019-09-30,718,0.0062781,426,33763465.8400000000281,25,25635869.489999998,1,-24,科森科技,603626
1000938,000938,CNSESZ,17793793,-10038738,,2019-09-30,719,0.00622143,"2,783",758436469.75,278,546441703.6400000047,22,-256,紫光股份,000938
0600667,600667,CNSESH,13048756,5898557,,2019-09-30,720,0.00619543,715,53984002.4500000009,34,97082744.6399999988,5,-29,太极实业,600667
0600528,600528,CNSESH,13744600,-34867742,,2019-09-30,721,0.00618694,"4,861",562444796.940000004697,140,141019596,8,-132,中铁工业,600528
1300452,300452,CNSESZ,1113245,-1915715,,2019-09-30,722,0.00616869,303,48675387.199999999,18,16431496.199999999,2,-16,山河药辅,300452
1002583,002583,CNSESZ,10739538,-74871988,,2019-09-30,723,0.0061394,"8,561",718280703.139999998103,199,110187659.880000003,10,-189,海能达,002583
0600873,600873,CNSESH,18888466,-148735389,,2019-09-30,724,0.00611871,"16,762",802918265.450000007627,167,81598173.1200000001,12,-155,梅花生物,600873
0600261,600261,CNSESH,8859803,-43291657,,2019-09-30,725,0.00610136,"5,215",191395858.1999999988098,92,38540143.05,10,-82,阳光照明,600261
1300676,300676,CNSESZ,1530696,-14186517,,2019-09-30,726,0.00609048,"1,572",896509829.5199999914802,118,97933930.0800000001,13,-105,华大基因,300676
0603515,603515,CNSESH,4579912,-28786697,,2019-09-30,727,0.0060761,"3,337",1076073140.25,200,120772279.4399999996004,10,-190,欧普照明,603515
1000671,000671,CNSESZ,24931592,-145317820,,2019-09-30,728,0.00606856,"17,025",1103216189.75999998868739,320,147096392.7999999996,17,-303,阳光城,000671
0600900,600900,CNSESH,136556304,-223689932,,2019-09-30,729,0.00600462,"36,025",6448407624.400000003782,673,2489421421.919999997859,267,-406,长江电力,600900
1300248,300248,CNSESZ,2878814,-4253624,,2019-09-30,730,0.00598391,713,55633016.400000000083,50,22944147.579999998,2,-48,新开普,300248
1300088,300088,CNSESZ,14575917,-201418788,,2019-09-30,731,0.00595547,"21,599",1092933207.299999978643,262,108444822.4799999997,29,-233,长信科技,300088
1002478,002478,CNSESZ,4597400,-49170268,,2019-09-30,732,0.00594902,"5,377",325294391.399999998,133,26756868,4,-129,常宝股份,002478
1002364,002364,CNSESZ,3331801,-958200,,2019-09-30,733,0.00591201,429,41870409.760000002,16,41181060.359999999,4,-12,中恒电气,002364
1002414,002414,CNSESZ,9387760,-69641416,,2019-09-30,734,0.00589738,"7,903",1517360179.19999999221001,145,223053177.600000008,16,-129,高德红外,002414
0603198,603198,CNSESH,4717535,-26255095,,2019-09-30,735,0.00589692,"3,097",554719803.2999999810529,155,102983789.049999997,13,-142,迎驾贡酒,603198
1300021,300021,CNSESZ,4691894,-889068,,2019-09-30,736,0.00588428,558,32983485.41999999931,16,23787902.5799999982,4,-12,大禹节水,300021
1002648,002648,CNSESZ,6252287,-26409772,,2019-09-30,737,0.00587166,"3,266",486011437.91999999575214,106,77715927.4099999982,5,-101,卫星石化,002648
0600533,600533,CNSESH,6155400,1998000,,2019-09-30,738,0.00586229,416,15049788,25,20189712,11,-14,栖霞建设,600533
1002020,002020,CNSESZ,4123200,-132740789,,2019-09-30,739,0.0058443,"13,686",1576673153.279999957281,157,42427728,2,-155,京新药业,002020
1002020,002020,CNSE00,4123200,-132740789,,2019-09-30,1135,0.00070724,"13,686",1576673153.279999957281,157,42427728,2,-155,国都创新驱动混合,002020
0600636,600636,CNSESH,2598696,-4437159,,2019-09-30,740,0.00581446,704,77183329.3499999994999,30,26428738.32,3,-27,国新文化,600636
0601011,601011,CNSESH,9274431,-5463157,,2019-09-30,741,0.00577916,"1,474",89751910.9200000021,23,47948808.2700000024,6,-17,宝泰隆,601011
1000718,000718,CNSESZ,17363154,-32694618,,2019-09-30,742,0.0057432,"5,006",173199891.1199999999912,116,64070038.259999998,6,-110,苏宁环球,000718
0601996,601996,CNSESH,6200000,-25424762,,2019-09-30,743,0.00573893,"3,162",97404266.96000000000202,51,17670000,1,-50,丰林集团,601996
1000723,000723,CNSESZ,21533418,-43193542,,2019-09-30,744,0.00570276,"6,473",676396732.00000000713,112,197030774.699999997,10,-102,美锦能源,000723
0601288,601288,CNSESH,1647088826,-1600398825,,2019-09-30,745,0.00560129,"324,749",11690955543.600000037603651,1013,5698927337.95999990302,483,-530,农业银行,601288
0601003,601003,CNSESH,14336600,-34122668,,2019-09-30,746,0.00559413,"4,846",280579161.7200000005884,122,73403392,4,-118,柳钢股份,601003
1002546,002546,CNSESZ,4639600,-22418444,,2019-09-30,747,0.00556274,"2,706",123925841.520000000407,55,18604796,1,-54,新联电子,002546
1002605,002605,CNSESZ,2222200,-5681825,,2019-09-30,748,0.00553838,790,82992262.5,80,26110850,7,-73,姚记科技,002605
0600085,600085,CNSESH,7573027,-64021019,,2019-09-30,749,0.00552183,"7,159",2076227334,332,203714426.2999999998,16,-316,同仁堂,600085
1002088,002088,CNSESZ,1971260,-14963994,,2019-09-30,750,0.00551554,"1,694",207456861.5,72,22649777.3999999999,3,-69,鲁阳节能,002088
0603800,603800,CNSESH,1144800,844817,,2019-09-30,751,0.00550385,30,3968775.09000000003,11,14195520,4,-7,道森股份,603800
0603019,603019,CNSESH,7161152,-44670468,,2019-09-30,752,0.0054999,"5,183",1818068886.0000000102593,304,245842348.1600000006,26,-278,中科曙光,603019
0600658,600658,CNSESH,6142132,313034,,2019-09-30,753,0.00549098,583,29786690.78000000031902,22,26595431.5600000006,2,-20,电子城,600658
1002581,002581,CNSESZ,2200000,798228,,2019-09-30,754,0.00548914,140,9447943.2799999999997,20,16434000,4,-16,未名医药,002581
1000655,000655,CNSESZ,3256100,1559000,,2019-09-30,755,0.00546931,170,10606875,12,16736354,1,-11,金岭矿业,000655
1002549,002549,CNSESZ,3400000,-2972371,,2019-09-30,756,0.00545134,637,36641133.25,8,20536000,1,-7,凯美特气,002549
1002440,002440,CNSESZ,6248025,-29050570,,2019-09-30,757,0.0054307,"3,530",439820493.700000002289,166,72851971.5,6,-160,闰土股份,002440
1002421,002421,CNSESZ,10300800,-10253124,,2019-09-30,758,0.00541532,"2,055",76666136.52000000121,37,36155808,1,-36,达实智能,002421
0600466,600466,CNSESH,16357584,-214476348,,2019-09-30,759,0.00538977,"23,083",1435787057.03999996154698,265,98309079.8399999998,20,-245,蓝光发展,600466
1300349,300349,CNSESZ,2310112,-45737466,,2019-09-30,760,0.00538487,"4,805",854285936.84000000800005,130,33727635.2000000011,2,-128,金卡智能,300349
0600998,600998,CNSESH,9964963,-32164425,,2019-09-30,761,0.00531807,"4,213",520719235.680000000295,205,142200022.01,13,-192,九州通,600998
1002075,002075,CNSESZ,11721784,-47830347,,2019-09-30,762,0.00531173,"5,955",466888707.039999998257,93,85803458.88,12,-81,沙钢股份,002075
0600996,600996,CNSESH,5579406,-6411111,,2019-09-30,763,0.00530513,"1,199",129257773.2600000003,90,51218947.0799999987,10,-80,贵广网络,600996
1300081,300081,CNSESZ,2752883,2244737,,2019-09-30,764,0.00528965,51,6311173.32,15,28382223.7300000004,8,-7,恒信东方,300081
1300385,300385,CNSESZ,1621621,-1116505,,2019-09-30,765,0.00527871,274,54352057.1800000006,17,18308100.8800000012,2,-15,雪浪环境,300385
1300715,300715,CNSESZ,886800,-235560,,2019-09-30,766,0.00522044,112,23614454.39999999983,38,17478828,4,-34,凯伦股份,300715
1002594,002594,CNSESZ,9436003,-87273255,,2019-09-30,767,0.00520422,"9,671",4905093565.7600000073997,520,460288226.339999998096,46,-474,比亚迪,002594
1000563,000563,CNSESZ,20623854,-38559919,,2019-09-30,768,0.00520277,"5,918",262775952.119999999488,117,84764039.939999998,3,-114,陕国投A,000563
0603056,603056,CNSESH,1130800,-10803313,,2019-09-30,769,0.00519529,"1,193",168032311.03999999512585,98,14949176,3,-95,德邦股份,603056
1002698,002698,CNSESZ,5281573,-19156836,,2019-09-30,770,0.0051651,"2,444",220923217.3599999959,71,51917862.590000004,3,-68,博实股份,002698
0600325,600325,CNSESH,10881954,-161202034,,2019-09-30,771,0.00515534,"17,208",1343975946.27999998993401,268,76500136.61999999711,14,-254,华发股份,600325
0600739,600739,CNSESH,7869001,-38073911,,2019-09-30,772,0.00514411,"4,594",668009940.4800000202182,170,104106883.229999998003,10,-160,辽宁成大,600739
1002281,002281,CNSESZ,3374418,-32292409,,2019-09-30,773,0.00513409,"3,567",933072369.3600000188756,169,87059996.9500000021,2,-167,光迅科技,002281
102238,02238,HKSE00,36500100,-92127706,,2019-09-30,774,0.00511255,"12,863",943801681.02000001317,58,247080465.03000000036,12,-46,广汽集团,02238
0600919,600919,CNSESH,58153360,-293817836,,2019-09-30,775,0.00508766,"35,197",2555310882.9599999980231,385,390209045.60000001052,34,-351,江苏银行,600919
1002045,002045,CNSESZ,2353000,-1412421,,2019-09-30,776,0.00502366,377,20446236.0300000000099,10,16118050,4,-6,国光电器,002045
1300673,300673,CNSESZ,846460,-1739667,,2019-09-30,777,0.00501039,259,68842700.740000000544,36,24335725,3,-33,佩蒂股份,300673
0603859,603859,CNSESH,648300,-4261264,,2019-09-30,778,0.00499637,491,97945801.799999998302,36,17082705,2,-34,能科股份,603859
0600171,600171,CNSESH,3336236,-16750501,,2019-09-30,779,0.00495132,"2,009",326409476.25,104,50377163.600000001,4,-100,上海贝岭,600171
102208,02208,HKSE00,16914304,-31988718,,2019-09-30,780,0.00490057,"4,890",367373996.10999999477,20,141583766.12999999581,7,-13,金风科技,02208
1300416,300416,CNSESZ,993700,-9193807,,2019-09-30,781,0.00488626,"1,019",189487630.2000000044,15,24832563,3,-12,苏试试验,300416
1002487,002487,CNSESZ,2676807,764407,,2019-09-30,782,0.00487222,191,8146824,12,14642134.2899999991,6,-6,大金重工,002487
1002770,002770,CNSESZ,2938704,330470,,2019-09-30,783,0.00485296,261,8815830.91999999992,7,7199824.7999999998,3,-4,ST科迪,002770
1002214,002214,CNSESZ,2216800,-17623255,,2019-09-30,784,0.00483314,"1,984",189869326.34999999794,24,23741928,5,-19,大立科技,002214
102899,02899,HKSE00,94164000,-320218000,,2019-09-30,785,0.00479442,"41,438",1155515306.700000009032,23,230178916.71999999026,5,-18,紫金矿业,02899
1300190,300190,CNSESZ,3656954,-2958858,,2019-09-30,786,0.00478625,662,51140226.760000000399,30,26183790.6400000006,7,-23,维尔利,300190
1002444,002444,CNSESZ,5104826,-41422831,,2019-09-30,787,0.00474758,"4,653",464346016.860000003350001,192,55999941.2200000018,9,-183,巨星科技,002444
0601919,601919,CNSESH,40777723,-194331023,,2019-09-30,788,0.00471021,"23,511",1180245904.919999979873005,257,194101961.4800000102,13,-244,中远海控,601919
0600820,600820,CNSESH,14708184,-99383381,,2019-09-30,789,0.00467803,"11,409",719917775.15000001170702,215,86631203.7600000032,10,-205,隧道股份,600820
0601005,601005,CNSESH,39104945,-102129975,,2019-09-30,790,0.0046662,"14,123",283882189.2000000012,69,71953098.7999999988,8,-61,重庆钢铁,601005
1002228,002228,CNSESZ,5776000,-17362487,,2019-09-30,791,0.00466333,"2,314",113182928.4499999990001,31,21708525.420000002,2,-29,合兴包装,002228
0600027,600027,CNSESH,37960861,-232034279,,2019-09-30,792,0.00466021,"27,000",1017881677.8000000069444,312,135899882.3799999999,31,-281,华电国际,600027
1300332,300332,CNSESZ,4073200,2749532,,2019-09-30,793,0.00462758,132,6221239.6,12,16903780,2,-10,天壕环境,300332
1300474,300474,CNSESZ,1244367,-15073057,,2019-09-30,794,0.00460036,"1,632",643885551.04000001853997,109,67942438.199999999,11,-98,景嘉微,300474
1000726,000726,CNSESZ,2580000,-13285211,,2019-09-30,795,0.0045917,"1,587",151671417.1599999986842005,101,23839200,1,-100,鲁泰A,000726
1000656,000656,CNSESZ,24414952,-88699104,,2019-09-30,796,0.00458125,"11,311",682077757.6800000021531,234,160162085.1199999946,13,-221,金科股份,000656
0603363,603363,CNSESH,2844700,-14234613,,2019-09-30,797,0.00455327,"1,708",327239637.0800000007,68,51346835,3,-65,傲农生物,603363
0600988,600988,CNSESH,6438400,-42306228,,2019-09-30,798,0.0045138,"4,874",298317123.359999993,43,31290624,5,-38,赤峰黄金,600988
1300735,300735,CNSESZ,1701260,-14447016,,2019-09-30,799,0.00448965,"1,615",275812554.080000002569,94,44981314.399999999,1,-93,光弘科技,300735
0603811,603811,CNSESH,749614,-497740,,2019-09-30,800,0.00448892,125,24947080,35,19235095.2399999984,2,-33,诚意药业,603811
0600217,600217,CNSESH,6200900,-25208802,,2019-09-30,801,0.00446538,"3,141",227092145.45999999795,35,32182671,6,-29,中再资环,600217
1300388,300388,CNSESZ,3097686,-5399910,,2019-09-30,802,0.00443187,850,80132330.28000000009797,32,33269147.6399999988,8,-24,国祯环保,300388
1002402,002402,CNSESZ,4033094,-40118117,,2019-09-30,803,0.00443006,"4,415",418111968.16999999855979,102,51058970.0399999994,3,-99,和而泰,002402
0600153,600153,CNSESH,12471896,-132387460,,2019-09-30,804,0.00439895,"14,486",1286351081.27999999359944,351,108505495.1999999982,16,-335,建发股份,600153
1002212,002212,CNSESZ,4972012,-31279618,,2019-09-30,805,0.00434239,"3,625",496647331.00000000222,97,80347713.920000002,3,-94,天融信,002212
1300133,300133,CNSESZ,7616927,-72134828,,2019-09-30,806,0.00433846,"7,975",536729311.1499999927672,162,50271718.2000000002,6,-156,华策影视,300133
1300031,300031,CNSESZ,1720242,-10521153,,2019-09-30,807,0.00433564,"1,224",151303642.19999999875996,77,19713973.32,3,-74,宝通科技,300031
0601333,601333,CNSESH,24405435,-136653737,,2019-09-30,808,0.00431784,"16,106",520221125.560000012709,178,75168739.8000000012,15,-163,广深铁路,601333
0601200,601200,CNSESH,4834716,-19933001,,2019-09-30,809,0.00430956,"2,477",334478628.37000000112341,94,52323000.4399999998,10,-84,上海环境,601200
0600460,600460,CNSESH,5648900,-29792295,,2019-09-30,810,0.00430536,"3,544",588323837.00000001815,125,85580835,3,-122,士兰微,600460
0601898,601898,CNSESH,39322942,-35441809,,2019-09-30,811,0.00429665,"7,476",358870804.800000000544794,191,193468874.6400000044,19,-172,中煤能源,601898
1300570,300570,CNSESZ,985062,-15014061,,2019-09-30,812,0.00428294,"1,600",354060591.9900000034,43,29748872.4,4,-39,太辰光,300570
1300294,300294,CNSESZ,1828451,-20306232,,2019-09-30,813,0.00421958,"2,213",600956643.4500000156196,147,53683321.3599999999,5,-142,博雅生物,300294
0600599,600599,CNSESH,697692,691292,,2019-09-30,814,0.00420296,1,96960,4,8930457.5999999996,1,-3,*ST熊猫,600599
1300115,300115,CNSESZ,3819700,-57265173,,2019-09-30,815,0.00419812,"6,108",640780317.7699999790726,192,54201543,9,-183,长盈精密,300115
1300184,300184,CNSESZ,4895737,-9015564,,2019-09-30,816,0.00415542,"1,391",122979000.629999994637,20,30084303.98,1,-19,力源信息,300184
1300129,300129,CNSESZ,2985700,-20239260,,2019-09-30,817,0.00415169,"2,322",97312582.40000000107,55,12778796,6,-49,泰胜风能,300129
0603989,603989,CNSESH,1639075,-8187472,,2019-09-30,818,0.00413735,983,185525207.35999999968758,76,31798055,7,-69,艾华集团,603989
1002385,002385,CNSESZ,17100000,-129179517,,2019-09-30,819,0.0041292,"14,628",773818644.929999997209118,177,78147000,2,-175,大北农,002385
1002399,002399,CNSESZ,5147277,-20772512,,2019-09-30,820,0.00412706,"2,592",544056371.110000000823,205,95739352.200000002,4,-201,海普瑞,002399
0600348,600348,CNSESH,9889584,-77199915,,2019-09-30,821,0.00411209,"8,709",505989989.19000000789004,186,51030253.4399999985,6,-180,阳泉煤业,600348
1002074,002074,CNSESZ,5258908,-28479616,,2019-09-30,822,0.00410677,"3,374",442312049.639999988251,154,65788939.07999999881,8,-146,国轩高科,002074
0600063,600063,CNSESH,7840800,-14379213,,2019-09-30,823,0.00407125,"2,222",62216036.400000000098,33,25561008,8,-25,皖维高新,600063
0603881,603881,CNSESH,856084,-8335452,,2019-09-30,824,0.00406524,919,292474675.519999994,36,29534898,8,-28,数据港,603881
